subject,trial,state,chosen_color,ooz,Q_patternA_white,Q_patternA_black,Q_patternB_white,Q_patternB_black,p_patternA,p_patternB
5d83b53430e67e0018bf3b38,14,black_high,black,1,0.11260703796285376,0.5996448430180844,0.6608675678369746,0.3081410940756506,0.83595341497906,0.8797933197709509
5d83b53430e67e0018bf3b38,15,black_high,black,0,0.11260703796285376,0.5475074834241614,0.6608675678369746,0.3081410940756506,0.8027768058355379,0.8797933197709509
5d83b53430e67e0018bf3b38,16,black_high,black,0,0.11260703796285376,0.6232805350435736,0.6608675678369746,0.3081410940756506,0.8494480484383824,0.8797933197709509
5d83b53430e67e0018bf3b38,17,white_high,black,1,0.11260703796285376,0.6182760679963853,0.6608675678369746,0.3081410940756506,0.846669178167813,0.8797933197709509
5d83b53430e67e0018bf3b38,18,white_high,white,1,0.11260703796285376,0.6182760679963853,0.6608675678369746,0.2545254107030607,0.846669178167813,0.9021660473750192
5d83b53430e67e0018bf3b38,19,black_high,black,1,0.11260703796285376,0.6182760679963853,0.6850762195654576,0.2545254107030607,0.846669178167813,0.9109955914416997
5d83b53430e67e0018bf3b38,20,white_high,white,0,0.11260703796285376,0.6324958022236973,0.6850762195654576,0.2545254107030607,0.8544565544959577,0.9109955914416997
5d83b53430e67e0018bf3b38,21,black_high,black,0,0.11260703796285376,0.6324958022236973,0.6882842887642261,0.2545254107030607,0.8544565544959577,0.9121102010545858
5d83b53430e67e0018bf3b38,22,black_high,black,0,0.11260703796285376,0.6899994609776903,0.6882842887642261,0.2545254107030607,0.8826531702144638,0.9121102010545858
5d83b53430e67e0018bf3b38,23,white_high,white,0,0.11260703796285376,0.7351419276547617,0.6882842887642261,0.2545254107030607,0.9013518553951091,0.9121102010545858
5d83b53430e67e0018bf3b38,24,white_high,white,0,0.11260703796285376,0.7351419276547617,0.6263136673570125,0.2545254107030607,0.9013518553951091,0.8882133317431717
5d83b53430e67e0018bf3b38,25,white_high,white,0,0.11260703796285376,0.7351419276547617,0.6851462599247555,0.2545254107030607,0.9013518553951091,0.9110200618430988
5d83b53430e67e0018bf3b38,26,black_high,black,0,0.11260703796285376,0.7351419276547617,0.7098356305245754,0.2545254107030607,0.9013518553951091,0.9192760280265279
5d83b53430e67e0018bf3b38,27,black_high,black,0,0.11260703796285376,0.7060913357170802,0.7098356305245754,0.2545254107030607,0.8896474554555971,0.9192760280265279
5d83b53430e67e0018bf3b38,28,white_high,white,0,0.11260703796285376,0.72627827794026,0.7098356305245754,0.2545254107030607,0.8979030350604786,0.9192760280265279
5d83b53430e67e0018bf3b38,29,white_high,white,0,0.11260703796285376,0.72627827794026,0.6862249706948689,0.2545254107030607,0.8979030350604786,0.911396171149749
5d83b53430e67e0018bf3b38,30,white_high,black,0,0.11260703796285376,0.72627827794026,0.6676897427166633,0.2545254107030607,0.8979030350604786,0.9047304254070879
5d83b53430e67e0018bf3b38,31,white_high,white,0,0.11260703796285376,0.72627827794026,0.6676897427166633,0.19981171842101278,0.8979030350604786,0.9232049305909286
5d83b53430e67e0018bf3b38,32,black_high,black,0,0.11260703796285376,0.72627827794026,0.6746352711402149,0.19981171842101278,0.8979030350604786,0.9253002819986669
5d83b53430e67e0018bf3b38,33,black_high,black,0,0.11260703796285376,0.5916512601996609,0.6746352711402149,0.19981171842101278,0.8311745865889119,0.9253002819986669
5d83b53430e67e0018bf3b38,34,black_high,black,1,0.11260703796285376,0.5504532201019503,0.6746352711402149,0.19981171842101278,0.8047789423329026,0.9253002819986669
5d83b53430e67e0018bf3b38,35,black_high,black,0,0.11260703796285376,0.6112733763071501,0.6746352711402149,0.19981171842101278,0.8427104007783599,0.9253002819986669
5d83b53430e67e0018bf3b38,36,white_high,white,0,0.11260703796285376,0.5658572959765911,0.6746352711402149,0.19981171842101278,0.8149978033135986,0.9253002819986669
5d83b53430e67e0018bf3b38,37,white_high,white,0,0.11260703796285376,0.5658572959765911,0.701584121468793,0.19981171842101278,0.8149978033135986,0.9329414238467894
