subject,trial,state,chosen_color,ooz,V_white,V_black,p_black,p_target
63039f41fa5c21d483996be2,14,white_high,white,0,0.06659508648246143,0.08745080487498114,0.7099499218276917,0.2900500781723083
63039f41fa5c21d483996be2,15,black_high,white,0,0.6296781864023442,0.2522312514899726,0.555403809341573,0.555403809341573
63039f41fa5c21d483996be2,16,black_high,white,0,0.4143817891854099,0.3298977675407211,0.6720020676957539,0.6720020676957539
63039f41fa5c21d483996be2,17,black_high,black,0,0.4356877779074572,0.24006051349012364,0.6293821239612688,0.6293821239612688
63039f41fa5c21d483996be2,18,white_high,black,0,0.012272830123399622,0.1880109306568305,0.760730751142007,0.23926924885799306
63039f41fa5c21d483996be2,19,black_high,black,0,0.45306179997733176,0.6061401032452364,0.7536963621813787,0.7536963621813787
63039f41fa5c21d483996be2,20,white_high,black,0,0.04106899237077613,0.19458385766103484,0.7538331927936895,0.24616680720631046
63039f41fa5c21d483996be2,21,white_high,black,1,0.0009066674945686637,0.13054790010023165,0.7462756201465156,0.2537243798534844
63039f41fa5c21d483996be2,22,black_high,white,1,0.562545215496435,0.6996446266429976,0.7486529794988901,0.7486529794988901
63039f41fa5c21d483996be2,23,white_high,black,1,0.06132530707168489,0.07333296635808068,0.7068634917116611,0.2931365082883389
63039f41fa5c21d483996be2,24,black_high,white,0,0.4612580638602729,0.9413153475602323,0.841654787087864,0.841654787087864
63039f41fa5c21d483996be2,25,black_high,black,0,0.6047752426479209,0.7602409578692715,0.7544440173856735,0.7544440173856735
63039f41fa5c21d483996be2,26,black_high,white,0,0.5551569528841758,0.30497250538157905,0.6076480480362957,0.6076480480362957
63039f41fa5c21d483996be2,27,white_high,black,0,-0.000369980059657409,0.016046121643237675,0.7084036722948099,0.29159632770519006
63039f41fa5c21d483996be2,28,white_high,black,0,0.001268631790043738,-0.12102060710384915,0.6577790757585864,0.3422209242414136
63039f41fa5c21d483996be2,29,black_high,white,0,0.5919357231294496,0.3344581203142096,0.604707925955396,0.604707925955396
63039f41fa5c21d483996be2,30,black_high,white,0,0.44887272254940636,0.34060848504560765,0.6630903747765164,0.6630903747765164
63039f41fa5c21d483996be2,31,white_high,black,1,-0.008561848515816414,-0.08753919669899478,0.674048442322619,0.32595155767738104
63039f41fa5c21d483996be2,32,black_high,white,1,0.4682201355877112,0.27462998374701786,0.6301841960898307,0.6301841960898307
63039f41fa5c21d483996be2,33,white_high,black,1,0.03185436775187592,-0.1199264479098431,0.6464818575967854,0.35351814240321455
63039f41fa5c21d483996be2,34,white_high,black,1,0.034513750450493784,0.16806322326286965,0.7475232539119231,0.2524767460880769
63039f41fa5c21d483996be2,35,black_high,black,1,0.5110325044989238,0.2498777814603728,0.6032226608574092,0.6032226608574092
63039f41fa5c21d483996be2,36,white_high,black,0,0.038555485302613844,-0.012543091068967685,0.6843060353478357,0.31569396465216426
63039f41fa5c21d483996be2,37,white_high,white,0,0.04825531192416865,0.1322098767049688,0.7313918178290979,0.2686081821709021
63039f41fa5c21d483996be2,38,white_high,black,1,0.09209752052246634,0.04907762752469961,0.6872457908812404,0.3127542091187596
63039f41fa5c21d483996be2,39,white_high,black,0,0.07910520941114355,0.1436790667830175,0.7249136432375531,0.27508635676244686
63039f41fa5c21d483996be2,40,black_high,black,1,0.8542836305333037,0.7657264331562592,0.6704841837300753,0.6704841837300753
